Timestamp,Close,Open,Volume,Low,High,EMA200,MACD_Line,MACD_Line,Signal_Line,Histogram,RSI,SMA200,ATR,Type,Profit (%),Label
10/4/2017 22:00,4215,4187.56,23.896519,4185.63,4220,4204.755812,-28.26212127,-28.26212127,-29.519791,1.257669725,45.16179216,4227.36205,36.43,Long,-1.71,Hold
10/5/2017 4:00,4145.01,4143.06,52.440475,4120,4161,4204.012909,-23.72031441,-23.72031441,-23.5745419,-0.145772507,41.88206928,4236.12095,52.40666667,Short,-1.31,Hold
10/6/2017 5:00,4372,4323,24.085461,4315,4377.03,4220.942743,27.84477646,27.84477646,25.53687306,2.307903403,60.32829281,4267.94705,38.86666667,Long,-0.73,Hold
10/7/2017 21:00,4377.95,4347.68,6.443222,4338.01,4379,4267.713913,-0.249405107,-0.249405107,-0.866609979,0.617204873,60.52593763,4308.5639,27.37666667,Long,5.25,Buy
10/9/2017 15:00,4664.31,4676.61,28.226596,4664.06,4693.87,4368.639584,32.41971175,32.41971175,32.19309134,0.226620413,58.30151521,4368.63625,39.92666667,Long,2.85,Buy
10/10/2017 17:00,4937,4870,88.129542,4870,4944,4470.232026,44.76518317,44.76518317,43.05202235,1.713160825,66.02624785,4426.3684,65.47333333,Long,-1.45,Hold
10/11/2017 16:00,4850,4839.99,10.778342,4824.74,4850,4540.177989,3.988886758,3.988886758,2.177196388,1.81169037,55.26158624,4475.32265,43.32333333,Long,-0.59,Hold
10/12/2017 1:00,4849.76,4820.04,3.980037,4820.04,4849.76,4565.531586,8.026606114,8.026606114,7.357263296,0.669342818,55.23673372,4501.334,29.31666667,Long,16.09,Buy
10/14/2017 15:00,5752.04,5745.02,46.84405,5741.02,5779.99,5008.945287,42.30874565,42.30874565,41.80382065,0.504925,65.76165186,4882.1896,43.25333333,Long,-0.5,Hold
10/14/2017 23:00,5869.99,5779.93,48.183369,5760,5900,5067.572679,47.83245075,47.83245075,42.76882958,5.063621169,81.71552885,4937.5242,65.09666667,Long,-2.05,Hold
10/15/2017 22:00,5747.9,5569.48,62.019151,5569.48,5747.9,5182.798089,-29.19450135,-29.19450135,-43.9831842,14.78868285,64.77474652,5084.32425,100.7933333,Long,-2.75,Hold
10/17/2017 18:00,5639.94,5624.95,78.420361,5601.02,5649.99,5351.738475,-15.53977304,-15.53977304,-16.25485763,0.715084589,47.70076237,5337.25525,48.88,Long,-2.04,Hold
10/20/2017 14:00,5915.98,5630.02,115.456909,5630.02,5916.62,5460.249859,30.97038466,30.97038466,21.15974922,9.810635438,70.2981087,5590.96585,132.2233333,Long,3.08,Buy
10/22/2017 15:00,5970.27,5965.05,71.500513,5940,6000,5665.91979,-29.71830545,-29.71830545,-35.40153561,5.683230162,45.74448033,5709.93965,94.45333333,Long,-1.76,Hold
10/23/2017 19:00,5880.82,5813.99,52.453866,5787.23,5930.2,5717.136924,-29.90253772,-29.90253772,-33.63821198,3.735674257,43.90138741,5731.26605,107.8433333,Long,-4.78,Hold
10/24/2017 16:00,5719.02,5635.02,111.340224,5635.01,5719.03,5714.305778,-45.93044265,-45.93044265,-52.34801817,6.417575518,61.43703831,5741.73235,57.93666667,Long,-0.85,Hold
10/24/2017 21:00,5450.02,5567.04,105.998902,5450,5603.01,5708.702483,-56.31977668,-56.31977668,-47.73816809,-8.581608596,26.91164229,5739.10045,93.99333333,Short,-1.68,Hold
10/27/2017 1:00,5942.97,5973.19,26.582406,5924.99,5980,5696.789614,63.83903294,63.83903294,63.48580462,0.35322832,57.63017082,5767.44045,72.37,Long,-0.39,Hold
10/28/2017 1:00,5819.91,5822.29,27.896161,5780.4,5850.02,5720.108626,-8.752997041,-8.752997041,-11.51829719,2.765300147,47.26074161,5794.68295,69.3,Long,-1.6,Hold
10/28/2017 5:00,5789.58,5739.95,49.170184,5730.01,5799.96,5721.336123,-12.50586349,-12.50586349,-12.64320061,0.137337126,52.08076552,5796.4977,52.97,Long,-0.96,Hold
10/28/2017 19:00,5726.02,5725.69,67.901188,5698.2,5733.03,5721.268541,-21.29243338,-21.29243338,-22.27859763,0.986164249,36.92719046,5800.79665,33.54666667,Long,-0.32,Hold
10/31/2017 11:00,6223.33,6175.28,58.720283,6175.26,6223.33,5868.473931,26.38666738,26.38666738,24.43852583,1.948141553,72.4430634,5810.9536,45.33666667,Long,2.36,Buy
11/1/2017 9:00,6554.85,6461.99,74.090196,6451.01,6580,5972.824693,67.55521685,67.55521685,65.84517253,1.710044328,70.13340496,5872.1546,80.85666667,Long,0.69,Buy
11/1/2017 22:00,6687.99,6614.99,95.775453,6600.17,6697.55,6048.779137,76.91286077,76.91286077,76.23921647,0.673644297,70.93212804,5933.53745,67.04333333,Long,3.31,Buy
11/2/2017 13:00,7011.09,6910,192.699292,6868.04,7100,6167.440266,121.2176249,121.2176249,121.1440181,0.073606781,64.88508076,6036.2571,398.1,Long,-0.89,Hold
11/3/2017 4:00,7198.14,7186.01,50.33568,7133.01,7235.34,6285.71997,87.57494806,87.57494806,83.2849597,4.289988358,66.08087533,6148.92725,116.6933333,Long,0.16,Buy
11/4/2017 13:00,7250.2,7148.99,71.448175,7130.02,7280,6536.976777,8.790638241,8.790638241,5.781895546,3.008742695,59.4806543,6377.28525,83.29666667,Long,1.94,Buy
11/5/2017 11:00,7513.82,7416.03,90.572731,7406.19,7513.82,6703.227344,59.86458818,59.86458818,58.02325288,1.841335304,58.95351936,6551.9643,90.46,Long,-0.38,Hold
11/6/2017 12:00,7399.98,7324.97,70.674833,7303.01,7400.98,6851.635218,-19.44251948,-19.44251948,-23.17577881,3.733259332,53.72055092,6759.4709,75.31333333,Long,-2.27,Hold
11/7/2017 3:00,7120.17,7061.02,35.831964,7060.01,7135,6886.885889,-72.65404644,-72.65404644,-74.40335293,1.749306498,35.46214914,6854.65265,84.95,Long,-1.97,Hold
11/7/2017 21:00,7043,7017.98,53.95999,6980.1,7044.2,6920.249723,-39.09355577,-39.09355577,-39.64297464,0.54941887,38.37223172,6939.88295,71.75,Long,0.38,Buy
11/9/2017 4:00,7315.11,7277.94,101.589335,7260.01,7344,7015.541813,10.48386507,10.48386507,7.67197516,2.811889914,43.82811235,7108.64695,99.77666667,Long,-1.57,Hold
11/10/2017 0:00,7211.13,7079,41.756561,7050.01,7211.13,7043.222591,-28.90365113,-28.90365113,-30.49096915,1.587318017,53.17581703,7177.79775,92.12666667,Long,-2.1,Hold
11/11/2017 11:00,6410.02,6505.29,108.383609,6402.01,6547.31,6961.810658,-94.4986969,-94.4986969,-93.09618509,-1.402511813,47.26942216,7159.67335,136.5466667,Short,0.17,Sell
11/12/2017 1:00,6065,6162.72,171.363755,6060.01,6209,6870.54454,-135.9220001,-135.9220001,-129.5414206,-6.380579566,31.27333912,7090.9084,158.3233333,Short,-1.31,Hold
11/12/2017 21:00,5864.88,5947.91,158.241053,5780.98,5970.56,6717.646662,-75.30483564,-75.30483564,-74.29945871,-1.005376936,41.44615708,6979.31665,219.06,Short,-2.03,Hold
11/13/2017 19:00,6366.97,6230.58,122.93886,6210.08,6450,6622.138491,76.46799939,76.46799939,78.65556191,-2.187562524,54.15850959,6852.28975,186.6433333,Short,-3.83,Hold
11/14/2017 7:00,6545.33,6569.97,35.946762,6510.1,6585.75,6610.93885,89.73300873,89.73300873,91.64691961,-1.913910882,63.03245436,6795.1022,81.33,Short,-0.46,Hold
11/16/2017 9:00,7488.98,7417.94,98.243245,7400,7488.98,6738.989197,133.1812709,133.1812709,125.5471552,7.634115724,69.32539283,6730.1818,96.30333333,Long,-1.98,Hold
11/16/2017 17:00,7666.64,7445.3,123.432762,7425.11,7668.48,6794.343911,131.374071,131.374071,125.8880821,5.485988889,70.36380952,6735.23185,135.74,Long,2.39,Buy
11/18/2017 9:00,7740.02,7708.15,139.222346,7665.02,7759.48,7107.34221,-8.593052617,-8.593052617,-10.29207685,1.699024236,47.1669833,6839.94905,100.4833333,Long,-1.29,Hold
11/18/2017 17:00,7699.93,7639.98,180.003493,7603,7724.89,7152.211252,-1.487284897,-1.487284897,-2.432316649,0.945031752,57.5843961,6860.5991,89.55,Long,0.17,Buy
11/19/2017 16:00,7790,7750.06,142.618894,7737.17,7809.08,7276.582295,12.74274191,12.74274191,11.67583776,1.066904144,52.70028155,6985.48175,60.63666667,Long,2.66,Buy
11/20/2017 12:00,8139.98,8066.98,175.402394,8057.53,8160.15,7412.559847,63.99407606,63.99407606,63.30598636,0.688089702,66.37630662,7163.06055,58.98666667,Long,0.88,Buy
11/21/2017 11:00,8241.06,8219.98,167.02214,8195.8,8259.03,7569.73912,32.24106988,32.24106988,28.8206576,3.420412282,48.79968929,7413.79665,79.59333333,Long,-1.59,Hold
11/22/2017 7:00,8289.88,8215.47,227.207912,8215,8289.94,7686.658848,12.6983446,12.6983446,9.686640477,3.011704125,49.30457734,7599.2535,58.62,Long,-1.68,Hold
11/23/2017 5:00,8237.98,8193,173.613168,8193,8245.99,7790.170418,0.421440347,0.421440347,-1.066035718,1.487476065,54.55475098,7785.73085,51.86333333,Long,-1.19,Hold
11/23/2017 16:00,8176.11,8167.31,228.97419,8147.77,8200,7828.084497,-11.49837571,-11.49837571,-12.54577369,1.047397978,47.1929926,7862.5378,55.79,Long,-0.63,Hold
11/23/2017 20:00,8165.01,8140.22,158.059426,8120,8182.86,7840.544876,-11.68238737,-11.68238737,-12.68951103,1.007123658,38.91338714,7886.3879,52.57666667,Long,-0.52,Hold
11/24/2017 5:00,8139.94,8078.01,160.467502,8056.44,8139.99,7859.519559,-27.417365,-27.417365,-30.34751784,2.930152846,47.70692966,7926.3638,103.6166667,Long,-0.11,Hold
11/25/2017 4:00,8197.99,8168.82,188.58902,8141.01,8198.99,7921.653055,7.641342383,7.641342383,5.961854283,1.6794881,55.9208579,8014.56225,82.82666667,Long,8.29,Buy
11/26/2017 15:00,9075.01,8945.06,217.171946,8945.06,9078,8144.568064,137.0888217,137.0888217,132.0052654,5.083556293,76.14854064,8172.4837,86.61,Long,1.02,Buy
11/27/2017 0:00,9499.99,9128,162.672966,9112.04,9540.26,8235.364796,164.8569029,164.8569029,152.4657577,12.39114513,72.59517582,8240.0204,223.5966667,Long,-2.16,Hold
11/28/2017 4:00,9795.49,9712.07,175.30959,9637.2,9795.5,8558.378747,108.5000244,108.5000244,107.702545,0.797479396,64.96364889,8486.6035,119.7266667,Long,-0.72,Hold
11/29/2017 2:00,10107.82,10003.98,147.557125,9985.52,10122.44,8818.979819,93.39164709,93.39164709,87.96277587,5.428871217,65.94803904,8684.0114,110.0333333,Long,2,Buy
11/30/2017 3:00,10404.98,10400,351.832237,10201,10428.97,9151.126764,-8.482406733,-8.482406733,-10.28455223,1.802145493,38.54270335,8950.7661,376.9266667,Long,-3.22,Hold
11/30/2017 21:00,9630,9358.39,239.129652,9340.03,9727,9231.86439,-182.1130063,-182.1130063,-195.2587347,13.14572834,44.49829447,9081.1858,414.88,Long,12.73,Buy
12/3/2017 7:00,11146.02,11082.39,182.081521,11075,11169.04,9854.003335,93.853681,93.853681,91.98446029,1.869220715,66.0625495,9782.9962,107.0333333,Long,1.83,Buy
12/4/2017 22:00,11416.98,11430.02,239.881883,11380,11501,10339.75237,3.884016464,3.884016464,-1.979464118,5.863480582,46.45511721,10326.12835,211.36,Long,1.66,Buy
12/6/2017 1:00,11861.13,11821.74,324.570622,11805.35,11888.88,10655.83949,77.31794045,77.31794045,75.9999355,1.318004951,64.84792793,10633.87525,111.9833333,Long,5.78,Buy
12/6/2017 19:00,13054.99,12757.95,270.696638,12757.95,13055,10967.37217,252.5115529,252.5115529,240.9500198,11.56153306,67.0181722,10888.9375,282.7233333,Long,19.49,Buy
12/8/2017 23:00,15880,15798,506.21465,15586.38,15998.98,12637.72043,105.64277,105.64277,85.37816076,20.26460925,59.03550037,12169.65275,481.7233333,Long,-3.47,Hold
12/9/2017 23:00,14656.07,14620.11,395.224841,14401.03,14700,13083.52529,-232.3441763,-232.3441763,-264.9101561,32.56597982,47.3267114,12767.91675,446.3133333,Long,-8.57,Hold
12/10/2017 9:00,13520,13267.75,631.264061,13153.95,13611,13113.36627,-392.1266794,-392.1266794,-392.9371634,0.810483989,45.95462507,12903.47585,594.9533333,Long,20.11,Buy
12/11/2017 20:00,17205,16999,517.649707,16932.33,17470,13887.56758,451.4033219,451.4033219,429.3349999,22.06832197,64.47529514,13717.34235,445.13,Long,-3.59,Hold
12/13/2017 13:00,16210.02,16093.25,471.307148,16073.04,16420.35,14702.74908,-94.72023788,-94.72023788,-111.1964275,16.47618962,47.53684092,14730.6913,316.0433333,Long,-3.26,Hold
12/13/2017 22:00,16146.03,15971.11,540.628923,15900,16274.98,14789.94767,-110.7599965,-110.7599965,-142.6385941,31.87859751,53.02902036,14911.4886,473.0833333,Long,-3.61,Hold
12/14/2017 8:00,16075.01,15756.7,667.136756,15734.51,16445,14888.54813,-59.32605826,-59.32605826,-82.05099327,22.72493501,61.52983591,15117.26995,415.7133333,Long,9.32,Buy
12/16/2017 12:00,17919,17830,242.307642,17800.01,17919.04,15832.41007,158.9026389,158.9026389,151.060827,7.841811896,68.96526588,15940.39095,143.8066667,Long,6.13,Buy
12/17/2017 11:00,19709.5,19586,362.699475,19552,19710,16500.99113,377.34269,377.34269,369.686064,7.656626064,60.5342596,16365.8183,225.6733333,Long,-1.78,Hold
12/18/2017 10:00,18753.31,18680.48,287.814379,18656.98,18975.5,16979.58464,-49.40726735,-49.40726735,-51.22219013,1.814922772,46.39957806,16869.2817,424.9166667,Long,-1.09,Hold
12/18/2017 23:00,18856.25,18700,354.438889,18664.46,18900,17185.55139,-45.51775819,-45.51775819,-61.50726259,15.98950439,53.34793623,17187.016,223.0333333,Long,-3.3,Hold
12/19/2017 18:00,17912.02,17889.95,265.067656,17700,18185.18,17325.29245,-296.1261546,-296.1261546,-298.867262,2.741107383,42.2355568,17411.93595,482.5866667,Long,-3.26,Hold
12/19/2017 21:00,16575,17327.56,890.987834,16566,17383.28,17320.74558,-358.7102299,-358.7102299,-308.0723844,-50.63784556,33.90827031,17426.50795,622.2266667,Short,-2.29,Hold
12/20/2017 22:00,16311.17,16280.7,386.46072,15830.13,16474,17189.85419,-211.6320203,-211.6320203,-201.8467139,-9.785306396,41.72350934,17442.1342,582.7066667,Short,-3.02,Hold
12/21/2017 11:00,16490.99,16449.78,615.487058,16305.59,16608.16,17134.54277,-82.04767804,-82.04767804,-80.72751363,-1.320164413,54.42295518,17475.0597,319.7833333,Short,6.05,Sell
12/22/2017 0:00,14848.98,15514.03,810.425415,14750,15699.34,16897.85978,-448.6532724,-448.6532724,-440.7773946,-7.875877801,34.49161803,17426.58115,525.2733333,Short,9.87,Sell
12/23/2017 23:00,13300,14351,1147.320236,13234.56,14584.6,15742.81699,86.81672524,86.81672524,146.9687782,-60.15205295,43.74272246,16794.1456,742.63,Short,5.23,Sell
12/25/2017 20:00,13475.41,13811.64,268.025251,13420,13885,14827.67591,113.5806458,113.5806458,116.8610897,-3.280443841,49.10770184,15622.15965,351.2933333,Short,-6.28,Hold
12/27/2017 5:00,16351.02,16398.89,415.687156,16166,16449.72,14932.79218,442.3862993,442.3862993,441.4562285,0.930070831,65.26435722,15022.10525,353.1566667,Long,-1.81,Hold
12/29/2017 12:00,14111.14,14290,751.278032,14028.01,14350,14739.82876,-5.079699633,-5.079699633,7.438290341,-12.51798997,54.75712943,14273.3565,427.0566667,Short,-3.16,Hold
12/29/2017 21:00,14235,14335.02,656.55701,14130,14410.31,14713.67877,33.89360365,33.89360365,36.6147295,-2.721125851,45.15145501,14173.78835,335.2533333,Short,8.39,Sell
1/1/2018 1:00,13203.06,13528.99,383.697006,13155.38,13595.89,14084.47619,166.0565596,166.0565596,169.282965,-3.226405365,54.84535426,13961.71075,313.94,Short,-2.11,Hold
1/2/2018 4:00,13127.31,13353.78,992.418927,12890.02,13480.84,13917.38952,9.437682514,9.437682514,12.95206532,-3.514382808,47.69180933,13989.552,393.0566667,Short,-3.3,Hold
1/4/2018 19:00,14895.19,14805.01,862.207466,14720.05,14988,14212.15343,-10.23368958,-10.23368958,-31.56550026,21.33181068,50.50480177,13974.40005,249.9566667,Long,11.05,Buy
1/6/2018 22:00,16975,16790.99,839.510079,16790,17132.18,15018.26773,169.7598662,169.7598662,166.2362947,3.523571508,64.34947269,14417.5415,246.7533333,Long,-1.37,Hold
1/9/2018 12:00,14659.57,14726,597.657793,14401,14829.98,15258.07157,-160.5757706,-160.5757706,-153.8011393,-6.77463133,51.48851949,15140.6048,497.5833333,Short,-1.99,Hold
1/9/2018 22:00,14254.92,14452,714.207127,14182.84,14536.36,15196.9223,-157.2747316,-157.2747316,-145.3916187,-11.88311288,35.74597352,15198.32355,325.0266667,Short,-1.02,Hold
1/11/2018 3:00,12920,14137.32,3381.173271,12613,14147.91,14932.22662,-82.9114656,-82.9114656,-14.27474541,-68.63672019,38.11036105,15297.48085,768.0166667,Short,-6.46,Hold
1/11/2018 21:00,13379.51,13405,915.885084,13008,13434.56,14702.065,-134.2494141,-134.2494141,-129.639151,-4.610263057,46.59116065,15181.7424,533.12,Short,-3.52,Hold
1/12/2018 16:00,13365.03,13411.79,1128.94006,13222,13600,14510.62549,-9.291656869,-9.291656869,1.249132257,-10.54078913,49.37880188,15060.4621,380.3333333,Short,-4,Hold
1/13/2018 18:00,14259.37,14318,466.659231,14186,14350,14409.1786,133.5538211,133.5538211,138.7125632,-5.158742146,58.97099086,14953.91805,186.6366667,Short,6.97,Sell
1/15/2018 20:00,13635.73,13774.97,497.881665,13556.99,13836.81,14109.16487,78.68013822,78.68013822,82.24978234,-3.569644122,47.58281202,14214.29195,219.8733333,Short,23.61,Sell
1/17/2018 11:00,9808.14,9709.95,2681.358689,9679.38,10360,13238.43881,-523.9336642,-523.9336642,-521.5354932,-2.398171036,45.87718157,13448.0166,672.92,Short,-2.26,Hold
1/17/2018 13:00,9720,10030.01,1904.940221,9720,10173.25,13171.82246,-526.058944,-526.058944,-521.3220072,-4.736936834,27.32461164,13395.62165,584.9766667,Short,-5.84,Hold
1/18/2018 22:00,10964,11324.99,3364.28827,10658.98,11333.19,12549.00865,132.5276739,132.5276739,161.4274281,-28.8997542,54.44920759,12830.1521,499.1733333,Short,-3,Hold
1/19/2018 17:00,11235.93,11559.98,1385.93039,11180.22,11578.07,12325.28714,92.19590261,92.19590261,92.32618646,-0.130283856,59.24297902,12565.9833,342.3266667,Short,-2.76,Hold
1/22/2018 13:00,10519.97,11285.09,5993.049703,10284.55,11299.74,12096.98946,-154.6461369,-154.6461369,-103.8282486,-50.81788831,30.80746852,11904.34975,603.6966667,Short,-2.17,Hold
1/23/2018 12:00,10185,10143.01,2109.478162,9987.02,10355,11761.75127,-227.0724901,-227.0724901,-226.229676,-0.842814031,37.72757347,11572.48875,374.4433333,Short,-1.13,Hold
1/24/2018 2:00,10715.19,10557.63,774.168333,10503.01,10740,11642.62978,8.947524067,8.947524067,13.36725949,-4.419735419,60.13356218,11367.76675,308.0233333,Short,-2.25,Hold
1/24/2018 22:00,11085,11248.93,608.512724,11057,11260,11536.53435,95.47753362,95.47753362,98.8281814,-3.350647779,58.37495305,11207.09825,169.96,Short,-2.39,Hold
1/25/2018 8:00,11275,11465.91,972.592345,11260,11483.98,11529.80857,135.50743,135.50743,144.5906081,-9.083178137,56.02178147,11232.77575,182.4633333,Short,-0.85,Hold
